datetime,timestamp,volume,quote_volume,trades_count
2025-07-19 15:00:00,1752937200000,344.11867,40635871.9465151,52457
2025-07-19 16:00:00,1752940800000,202.06426,23845012.4919408,52256
2025-07-19 17:00:00,1752944400000,192.03328,22628548.4149198,37622
2025-07-19 18:00:00,1752948000000,127.41782,15026184.1811159,35108
2025-07-19 19:00:00,1752951600000,258.76097,30501866.98742,47277
2025-07-19 20:00:00,1752955200000,212.75326,25101082.4955691,42973
2025-07-19 21:00:00,1752958800000,417.75569,49103520.6417415,87203
2025-07-19 22:00:00,1752962400000,169.57842,19963685.7148093,37811
2025-07-19 23:00:00,1752966000000,123.61479,14566447.3530361,30882
2025-07-20 00:00:00,1752969600000,137.64118,16213023.4740473,40577
2025-07-20 01:00:00,1752973200000,244.5789,28865447.5092825,46500
2025-07-20 02:00:00,1752976800000,319.10411,37621674.3518451,45499
2025-07-20 03:00:00,1752980400000,514.71198,60715880.949509,68447
2025-07-20 04:00:00,1752984000000,209.68915,24741512.5641127,36425
2025-07-20 05:00:00,1752987600000,262.71011,30965477.5012717,27144
2025-07-20 06:00:00,1752991200000,128.67886,15161113.4869416,23750
2025-07-20 07:00:00,1752994800000,339.64911,40088858.2611492,34506
2025-07-20 08:00:00,1752998400000,659.2723,77899325.1186942,44085
2025-07-20 09:00:00,1753002000000,427.04081,50428512.5804618,47954
2025-07-20 10:00:00,1753005600000,342.66508,40416391.4247277,39161
2025-07-20 11:00:00,1753009200000,371.30411,43783878.9960254,47266
2025-07-20 12:00:00,1753012800000,1364.32398,160869380.1092399,88084
2025-07-20 13:00:00,1753016400000,635.77922,75139104.7794244,55369
2025-07-20 14:00:00,1753020000000,858.70947,101820670.9506601,117711
2025-07-20 15:00:00,1753023600000,421.29202,49963482.8838763,72641
2025-07-20 16:00:00,1753027200000,586.79687,69631227.4968583,85233
2025-07-20 17:00:00,1753030800000,611.1576,72254859.2570955,103689
2025-07-20 18:00:00,1753034400000,651.93273,77072690.2923032,60973
2025-07-20 19:00:00,1753038000000,269.24086,31884927.6129989,44117
2025-07-20 20:00:00,1753041600000,459.44638,54244451.1343923,68005
2025-07-20 21:00:00,1753045200000,339.24007,40023094.2290711,55622
2025-07-20 22:00:00,1753048800000,2198.48268,257573001.1914095,248925
2025-07-20 23:00:00,1753052400000,609.48131,71486697.6606843,114252
2025-07-21 00:00:00,1753056000000,857.45207,100302325.4404407,152563
2025-07-21 01:00:00,1753059600000,496.20828,58140367.0375124,108323
2025-07-21 02:00:00,1753063200000,687.53225,81012797.616558,101005
2025-07-21 03:00:00,1753066800000,753.42903,89224650.1445193,84069
2025-07-21 04:00:00,1753070400000,405.68153,48055771.6676421,62203
2025-07-21 05:00:00,1753074000000,471.56768,55796023.3350704,48490
2025-07-21 06:00:00,1753077600000,1099.23474,130707882.7723361,116622
2025-07-21 07:00:00,1753081200000,807.18244,96372075.2977246,81179
2025-07-21 08:00:00,1753084800000,700.59303,83494282.5662059,75198
2025-07-21 09:00:00,1753088400000,373.46118,44361910.399426,66716
2025-07-21 10:00:00,1753092000000,677.30519,80293697.6669458,77903
2025-07-21 11:00:00,1753095600000,760.53044,90146000.4025997,85070
2025-07-21 12:00:00,1753099200000,742.548,87755748.8068128,120373
2025-07-21 13:00:00,1753102800000,1080.14384,128052076.5483327,159705
2025-07-21 14:00:00,1753106400000,1012.98942,120419405.3887973,171272
2025-07-21 15:00:00,1753110000000,669.70168,79480896.3391694,145530
2025-07-21 16:00:00,1753113600000,1307.79158,154141479.7391024,191102
2025-07-21 17:00:00,1753117200000,692.69059,81522888.1440869,118746
2025-07-21 18:00:00,1753120800000,666.85458,78438559.5851602,118059
2025-07-21 19:00:00,1753124400000,1149.65254,134489523.2830003,161164
2025-07-21 20:00:00,1753128000000,697.73214,81638533.3981912,98763
2025-07-21 21:00:00,1753131600000,403.94845,47329616.1054977,64928
2025-07-21 22:00:00,1753135200000,307.79739,36135528.2139402,51942
2025-07-21 23:00:00,1753138800000,285.30321,33471227.0642928,48618
2025-07-22 00:00:00,1753142400000,512.7688,60119033.4523663,68605
2025-07-22 01:00:00,1753146000000,1747.33705,204537233.6955291,218226
2025-07-22 02:00:00,1753149600000,641.70987,75370559.4003578,103560
2025-07-22 03:00:00,1753153200000,805.64841,94256507.9810991,127935
2025-07-22 04:00:00,1753156800000,1108.40285,129641015.6061559,125859
2025-07-22 05:00:00,1753160400000,706.3125,82685465.0569755,114002
2025-07-22 06:00:00,1753164000000,782.21261,91987260.6560125,95292
2025-07-22 07:00:00,1753167600000,1682.91379,198958800.5915103,143183
2025-07-22 08:00:00,1753171200000,931.64911,109789321.2336474,138161
2025-07-22 09:00:00,1753174800000,867.84135,102663126.7952107,117308
2025-07-22 10:00:00,1753178400000,608.10463,72136038.9503425,76081
2025-07-22 11:00:00,1753182000000,969.19626,115334836.4716849,90220
2025-07-22 12:00:00,1753185600000,896.31634,106900672.5884016,90637
2025-07-22 13:00:00,1753189200000,1663.45612,197825082.326614,222198
2025-07-22 14:00:00,1753192800000,1271.80822,150527531.87046,218302
2025-07-22 15:00:00,1753196400000,765.65863,91128349.3788959,131068
2025-07-22 16:00:00,1753200000000,608.5666,72426781.3039364,110297
2025-07-22 17:00:00,1753203600000,444.47061,52819054.9293652,114665
